r_id,r_c_id,r_start_date,r_end_date,hours,total_cost,r_p_id,r_e_id
1478,1178,2024-05-25 14:47:00,2024-05-25 16:47:00,,,11478,106
1479,1209,2024-05-25 14:50:00,2024-05-25 15:50:00,,,11479,108
1480,1738,2024-05-25 15:23:00,2024-05-25 17:23:00,,,11480,108
1481,4152,2024-05-25 17:51:00,2024-05-25 18:51:00,,,11481,108
1482,1856,2024-05-25 17:57:00,2024-05-25 21:57:00,,,11482,101
1483,4088,2024-05-25 18:23:00,2024-05-25 20:23:00,,,11483,101
1484,1388,2024-05-25 18:40:00,2024-05-25 21:40:00,,,11484,106
1485,2076,2024-05-25 18:56:00,2024-05-25 20:56:00,,,11485,106
1486,4096,2024-05-25 19:12:00,2024-05-25 20:12:00,,,11486,101
1487,2295,2024-05-25 19:31:00,2024-05-25 22:00:00,,,11487,106
1488,2223,2024-05-25 19:37:00,2024-05-25 22:00:00,,,11488,106
1489,1122,2024-05-25 19:41:00,2024-05-25 20:41:00,,,11489,106
1490,363,2024-05-25 19:47:00,2024-05-25 22:00:00,,,11490,106
1491,1903,2024-05-25 20:16:00,2024-05-25 22:00:00,,,11491,101
1492,3051,2024-05-25 20:22:00,2024-05-25 22:00:00,,,11492,106
1493,497,2024-05-25 20:46:00,2024-05-25 22:00:00,,,11493,106
1494,2161,2024-05-26 07:29:00,2024-05-26 08:29:00,,,11494,104
1495,3060,2024-05-26 07:36:00,2024-05-26 10:36:00,,,11495,112
1496,946,2024-05-26 08:05:00,2024-05-26 09:05:00,,,11496,104
1497,3044,2024-05-26 08:18:00,2024-05-26 09:18:00,,,11497,112
1498,4701,2024-05-26 08:39:00,2024-05-26 10:39:00,,,11498,106
1499,4308,2024-05-26 09:11:00,2024-05-26 11:11:00,,,11499,106
1500,391,2024-05-26 09:21:00,2024-05-26 13:21:00,,,11500,104
1501,3944,2024-05-26 10:02:00,2024-05-26 11:02:00,,,11501,112
1502,2904,2024-05-26 10:06:00,2024-05-26 11:06:00,,,11502,104
1503,3513,2024-05-26 10:57:00,2024-05-26 11:57:00,,,11503,106
1504,3945,2024-05-26 11:03:00,2024-05-26 13:03:00,,,11504,104
1505,2465,2024-05-26 13:14:00,2024-05-26 14:14:00,,,11505,106
1506,3664,2024-05-26 13:18:00,2024-05-26 16:18:00,,,11506,104
1507,2155,2024-05-26 13:23:00,2024-05-26 15:23:00,,,11507,112
1508,1553,2024-05-26 14:08:00,2024-05-26 15:08:00,,,11508,103
1509,3262,2024-05-26 14:30:00,2024-05-26 16:30:00,,,11509,112
1510,661,2024-05-26 14:51:00,2024-05-26 16:51:00,,,11510,103
1511,270,2024-05-26 14:55:00,2024-05-26 17:55:00,,,11511,112
1512,125,2024-05-26 17:20:00,2024-05-26 20:20:00,,,11512,112
1513,626,2024-05-26 18:35:00,2024-05-26 21:35:00,,,11513,103
1514,473,2024-05-26 18:37:00,2024-05-26 19:37:00,,,11514,103
1515,2755,2024-05-26 19:20:00,2024-05-26 21:20:00,,,11515,112
1516,1680,2024-05-26 19:27:00,2024-05-26 22:00:00,,,11516,112
1517,3642,2024-05-26 20:21:00,2024-05-26 21:21:00,,,11517,103
1518,3397,2024-05-26 20:25:00,2024-05-26 22:00:00,,,11518,103
1519,2082,2024-05-27 09:10:00,2024-05-27 11:10:00,,,11519,111
1520,3504,2024-05-27 09:54:00,2024-05-27 10:54:00,,,11520,111
1521,141,2024-05-27 11:50:00,2024-05-27 14:50:00,,,11521,111
1522,1566,2024-05-27 15:36:00,2024-05-27 17:36:00,,,11522,106
1523,276,2024-05-27 15:55:00,2024-05-27 19:55:00,,,11523,102
1524,4964,2024-05-27 17:23:00,2024-05-27 19:23:00,,,11524,102
1525,1794,2024-05-27 19:55:00,2024-05-27 22:00:00,,,11525,106
1526,58,2024-05-27 20:28:00,2024-05-27 22:00:00,,,11526,102
1527,1633,2024-05-28 11:24:00,2024-05-28 14:24:00,,,11527,102
1528,1614,2024-05-28 12:05:00,2024-05-28 15:05:00,,,11528,112
1529,4083,2024-05-28 12:07:00,2024-05-28 15:07:00,,,11529,112
1530,4901,2024-05-28 13:22:00,2024-05-28 15:22:00,,,11530,106
1531,4507,2024-05-28 14:29:00,2024-05-28 16:29:00,,,11531,106
1532,876,2024-05-28 15:13:00,2024-05-28 17:13:00,,,11532,110
1533,357,2024-05-28 17:59:00,2024-05-28 20:59:00,,,11533,106
1534,1902,2024-05-28 19:25:00,2024-05-28 20:25:00,,,11534,105
1535,1692,2024-05-29 08:41:00,2024-05-29 12:41:00,,,11535,109
1536,1819,2024-05-29 11:05:00,2024-05-29 14:05:00,,,11536,109
1537,1544,2024-05-29 13:41:00,2024-05-29 15:41:00,,,11537,101
1538,4809,2024-05-29 13:59:00,2024-05-29 16:59:00,,,11538,108
1539,4748,2024-05-29 16:47:00,2024-05-29 17:47:00,,,11539,112
1540,2518,2024-05-29 17:13:00,2024-05-29 18:13:00,,,11540,104
1541,3477,2024-05-29 17:39:00,2024-05-29 18:39:00,,,11541,112
1542,1516,2024-05-29 18:26:00,2024-05-29 19:26:00,,,11542,101
1543,1626,2024-05-29 20:27:00,2024-05-29 21:27:00,,,11543,101
1544,4039,2024-05-29 20:31:00,2024-05-29 22:00:00,,,11544,112
1545,3819,2024-05-29 20:54:00,2024-05-29 21:54:00,,,11545,104
1546,1454,2024-05-30 10:12:00,2024-05-30 11:12:00,,,11546,101
1547,461,2024-05-30 10:31:00,2024-05-30 11:31:00,,,11547,101
1548,1022,2024-05-30 10:52:00,2024-05-30 12:52:00,,,11548,104
1549,1609,2024-05-30 14:58:00,2024-05-30 16:58:00,,,11549,108
1550,1588,2024-05-30 15:09:00,2024-05-30 16:09:00,,,11550,101
1551,2609,2024-05-30 15:58:00,2024-05-30 17:58:00,,,11551,101
1552,4555,2024-05-30 16:39:00,2024-05-30 18:39:00,,,11552,108
1553,3892,2024-05-30 17:27:00,2024-05-30 18:27:00,,,11553,108
1554,3796,2024-05-30 17:34:00,2024-05-30 18:34:00,,,11554,108
1555,3585,2024-05-30 17:43:00,2024-05-30 19:43:00,,,11555,101
1556,981,2024-05-30 19:53:00,2024-05-30 22:00:00,,,11556,111
1557,2960,2024-05-30 19:59:00,2024-05-30 22:00:00,,,11557,101
1558,1476,2024-05-30 20:12:00,2024-05-30 22:00:00,,,11558,101
1559,3607,2024-05-30 20:31:00,2024-05-30 22:00:00,,,11559,108
1560,870,2024-05-30 20:59:00,2024-05-30 21:59:00,,,11560,111
1561,2806,2024-05-31 07:08:00,2024-05-31 09:08:00,,,11561,101
1562,3123,2024-05-31 07:41:00,2024-05-31 09:41:00,,,11562,101
1563,1826,2024-05-31 08:00:00,2024-05-31 11:00:00,,,11563,112
1564,3081,2024-05-31 09:15:00,2024-05-31 11:15:00,,,11564,101
1565,4613,2024-05-31 09:32:00,2024-05-31 12:32:00,,,11565,112
1566,1187,2024-05-31 10:30:00,2024-05-31 12:30:00,,,11566,107
1567,2301,2024-05-31 10:41:00,2024-05-31 13:41:00,,,11567,101
1568,2,2024-05-31 10:56:00,2024-05-31 12:56:00,,,11568,107
1569,3380,2024-05-31 11:38:00,2024-05-31 13:38:00,,,11569,107
1570,61,2024-05-31 12:36:00,2024-05-31 14:36:00,,,11570,112
1571,646,2024-05-31 12:55:00,2024-05-31 14:55:00,,,11571,112
1572,106,2024-05-31 13:01:00,2024-05-31 16:01:00,,,11572,101
1573,624,2024-05-31 13:37:00,2024-05-31 15:37:00,,,11573,107
1574,3566,2024-05-31 14:20:00,2024-05-31 17:20:00,,,11574,104
1575,1145,2024-05-31 14:25:00,2024-05-31 16:25:00,,,11575,104
1576,2145,2024-05-31 15:35:00,2024-05-31 19:35:00,,,11576,103
1577,4910,2024-05-31 18:40:00,2024-05-31 19:40:00,,,11577,107
1578,4303,2024-05-31 19:16:00,2024-05-31 21:16:00,,,11578,107
1579,4796,2024-05-31 19:26:00,2024-05-31 21:26:00,,,11579,104
1580,3877,2024-05-31 20:09:00,2024-05-31 22:00:00,,,11580,103
1581,3724,2024-05-31 20:38:00,2024-05-31 22:00:00,,,11581,107
1582,3266,2024-05-31 20:48:00,2024-05-31 22:00:00,,,11582,107
1583,1846,2024-06-01 07:23:00,2024-06-01 11:23:00,,,11583,102
1584,578,2024-06-01 07:27:00,2024-06-01 09:27:00,,,11584,106
1585,992,2024-06-01 07:37:00,2024-06-01 09:37:00,,,11585,106
1586,770,2024-06-01 07:52:00,2024-06-01 08:52:00,,,11586,108
1587,869,2024-06-01 07:59:00,2024-06-01 08:59:00,,,11587,108
1588,4591,2024-06-01 08:00:00,2024-06-01 10:00:00,,,11588,106
1589,1517,2024-06-01 08:07:00,2024-06-01 09:07:00,,,11589,106
1590,1701,2024-06-01 08:21:00,2024-06-01 12:21:00,,,11590,106
1591,2271,2024-06-01 08:23:00,2024-06-01 12:23:00,,,11591,106
1592,748,2024-06-01 08:54:00,2024-06-01 10:54:00,,,11592,106
1593,1422,2024-06-01 09:03:00,2024-06-01 11:03:00,,,11593,102
1594,1870,2024-06-01 09:33:00,2024-06-01 10:33:00,,,11594,106
1595,2595,2024-06-01 09:43:00,2024-06-01 11:43:00,,,11595,102
1596,4861,2024-06-01 10:09:00,2024-06-01 13:09:00,,,11596,102
1597,4471,2024-06-01 10:32:00,2024-06-01 11:32:00,,,11597,106
1598,3297,2024-06-01 10:40:00,2024-06-01 11:40:00,,,11598,106
1599,1488,2024-06-01 11:28:00,2024-06-01 12:28:00,,,11599,106
1600,2617,2024-06-01 11:33:00,2024-06-01 14:33:00,,,11600,106
1601,3970,2024-06-01 11:56:00,2024-06-01 12:56:00,,,11601,106
1602,3889,2024-06-01 12:04:00,2024-06-01 13:04:00,,,11602,106
1603,3491,2024-06-01 12:35:00,2024-06-01 15:35:00,,,11603,108
1604,992,2024-06-01 12:36:00,2024-06-01 15:36:00,,,11604,108
1605,313,2024-06-01 13:09:00,2024-06-01 15:09:00,,,11605,108
1606,3650,2024-06-01 13:32:00,2024-06-01 16:32:00,,,11606,102
1607,2886,2024-06-01 13:40:00,2024-06-01 15:40:00,,,11607,108
1608,4218,2024-06-01 13:42:00,2024-06-01 14:42:00,,,11608,108
1609,1854,2024-06-01 13:46:00,2024-06-01 14:46:00,,,11609,108
1610,1505,2024-06-01 14:07:00,2024-06-01 17:07:00,,,11610,102
1611,243,2024-06-01 14:48:00,2024-06-01 16:48:00,,,11611,111
1612,2325,2024-06-01 14:52:00,2024-06-01 18:52:00,,,11612,102
1613,1397,2024-06-01 14:52:00,2024-06-01 17:52:00,,,11613,111
1614,4477,2024-06-01 14:57:00,2024-06-01 16:57:00,,,11614,111
1615,3615,2024-06-01 15:16:00,2024-06-01 19:16:00,,,11615,102
1616,3655,2024-06-01 15:43:00,2024-06-01 17:43:00,,,11616,111
1617,823,2024-06-01 15:46:00,2024-06-01 19:46:00,,,11617,111
1618,3605,2024-06-01 15:47:00,2024-06-01 17:47:00,,,11618,101
1619,2415,2024-06-01 16:32:00,2024-06-01 17:32:00,,,11619,102
1620,2398,2024-06-01 16:33:00,2024-06-01 17:33:00,,,11620,111
1621,4499,2024-06-01 16:47:00,2024-06-01 18:47:00,,,11621,101
1622,702,2024-06-01 17:35:00,2024-06-01 18:35:00,,,11622,101
1623,4042,2024-06-01 17:54:00,2024-06-01 20:54:00,,,11623,101
1624,3481,2024-06-01 17:54:00,2024-06-01 20:54:00,,,11624,102
1625,2334,2024-06-01 17:58:00,2024-06-01 19:58:00,,,11625,102
1626,467,2024-06-01 18:22:00,2024-06-01 22:00:00,,,11626,102
1627,246,2024-06-01 18:28:00,2024-06-01 20:28:00,,,11627,102
1628,721,2024-06-01 19:00:00,2024-06-01 21:00:00,,,11628,111
1629,4486,2024-06-01 19:20:00,2024-06-01 21:20:00,,,11629,102
1630,4240,2024-06-01 19:29:00,2024-06-01 21:29:00,,,11630,101
1631,4726,2024-06-01 20:09:00,2024-06-01 21:09:00,,,11631,101
1632,9,2024-06-01 20:10:00,2024-06-01 21:10:00,,,11632,101
1633,777,2024-06-02 08:02:00,2024-06-02 10:02:00,,,11633,101
1634,2923,2024-06-02 08:05:00,2024-06-02 09:05:00,,,11634,109
1635,3844,2024-06-02 08:46:00,2024-06-02 11:46:00,,,11635,103
1636,3939,2024-06-02 08:59:00,2024-06-02 11:59:00,,,11636,109
1637,1474,2024-06-02 09:00:00,2024-06-02 10:00:00,,,11637,103
1638,2435,2024-06-02 09:34:00,2024-06-02 11:34:00,,,11638,103
1639,150,2024-06-02 09:41:00,2024-06-02 10:41:00,,,11639,109
1640,1105,2024-06-02 09:43:00,2024-06-02 13:43:00,,,11640,103
1641,3602,2024-06-02 10:18:00,2024-06-02 11:18:00,,,11641,101
1642,1903,2024-06-02 10:27:00,2024-06-02 11:27:00,,,11642,101
1643,375,2024-06-02 10:42:00,2024-06-02 11:42:00,,,11643,101
1644,1300,2024-06-02 10:43:00,2024-06-02 11:43:00,,,11644,101
1645,310,2024-06-02 11:03:00,2024-06-02 15:03:00,,,11645,103
1646,546,2024-06-02 11:07:00,2024-06-02 13:07:00,,,11646,109
1647,2354,2024-06-02 11:18:00,2024-06-02 12:18:00,,,11647,101
1648,223,2024-06-02 11:51:00,2024-06-02 12:51:00,,,11648,103
1649,2880,2024-06-02 11:58:00,2024-06-02 13:58:00,,,11649,103
1650,3055,2024-06-02 12:05:00,2024-06-02 15:05:00,,,11650,101
1651,1790,2024-06-02 12:24:00,2024-06-02 14:24:00,,,11651,109
1652,3777,2024-06-02 13:05:00,2024-06-02 15:05:00,,,11652,109
1653,865,2024-06-02 13:22:00,2024-06-02 14:22:00,,,11653,101
1654,2524,2024-06-02 14:07:00,2024-06-02 18:07:00,,,11654,101
1655,3097,2024-06-02 14:34:00,2024-06-02 15:34:00,,,11655,111
1656,4035,2024-06-02 14:50:00,2024-06-02 18:50:00,,,11656,111
1657,4997,2024-06-02 15:15:00,2024-06-02 18:15:00,,,11657,111
1658,249,2024-06-02 15:40:00,2024-06-02 17:40:00,,,11658,111
1659,4799,2024-06-02 16:05:00,2024-06-02 18:05:00,,,11659,101
1660,3569,2024-06-02 16:30:00,2024-06-02 19:30:00,,,11660,106
1661,2846,2024-06-02 16:39:00,2024-06-02 18:39:00,,,11661,111
1662,4236,2024-06-02 17:21:00,2024-06-02 19:21:00,,,11662,101
1663,735,2024-06-02 17:48:00,2024-06-02 19:48:00,,,11663,106
1664,2625,2024-06-02 17:51:00,2024-06-02 18:51:00,,,11664,106
1665,1209,2024-06-02 18:03:00,2024-06-02 20:03:00,,,11665,101
1666,1569,2024-06-02 18:20:00,2024-06-02 20:20:00,,,11666,101
1667,3587,2024-06-02 18:30:00,2024-06-02 21:30:00,,,11667,101
1668,3349,2024-06-02 18:41:00,2024-06-02 21:41:00,,,11668,111
1669,435,2024-06-02 19:26:00,2024-06-02 20:26:00,,,11669,111
1670,1811,2024-06-02 19:52:00,2024-06-02 22:00:00,,,11670,106
1671,974,2024-06-02 20:00:00,2024-06-02 22:00:00,,,11671,101
1672,43,2024-06-02 20:09:00,2024-06-02 22:00:00,,,11672,111
1673,947,2024-06-02 20:17:00,2024-06-02 21:17:00,,,11673,106
1674,3877,2024-06-02 20:28:00,2024-06-02 22:00:00,,,11674,101
1675,3245,2024-06-02 20:57:00,2024-06-02 21:57:00,,,11675,106
1676,2449,2024-06-03 07:25:00,2024-06-03 08:25:00,,,11676,111
1677,35,2024-06-03 09:55:00,2024-06-03 11:55:00,,,11677,111
1678,1263,2024-06-03 11:20:00,2024-06-03 14:20:00,,,11678,106
1679,3233,2024-06-03 11:52:00,2024-06-03 14:52:00,,,11679,106
1680,2939,2024-06-03 12:21:00,2024-06-03 13:21:00,,,11680,106
1681,2424,2024-06-03 13:20:00,2024-06-03 15:20:00,,,11681,111
1682,2912,2024-06-03 13:20:00,2024-06-03 14:20:00,,,11682,109
1683,4087,2024-06-03 15:30:00,2024-06-03 17:30:00,,,11683,109
1684,705,2024-06-03 16:13:00,2024-06-03 17:13:00,,,11684,109
1685,1108,2024-06-03 18:30:00,2024-06-03 20:30:00,,,11685,108
1686,4990,2024-06-03 20:56:00,2024-06-03 22:00:00,,,11686,112
1687,959,2024-06-04 07:03:00,2024-06-04 08:03:00,,,11687,106
1688,150,2024-06-04 07:24:00,2024-06-04 08:24:00,,,11688,108
1689,1359,2024-06-04 08:57:00,2024-06-04 12:57:00,,,11689,106
1690,759,2024-06-04 09:36:00,2024-06-04 11:36:00,,,11690,109
1691,1710,2024-06-04 10:37:00,2024-06-04 13:37:00,,,11691,108
1692,134,2024-06-04 14:03:00,2024-06-04 17:03:00,,,11692,105
1693,3114,2024-06-04 14:07:00,2024-06-04 17:07:00,,,11693,105
1694,2664,2024-06-04 15:48:00,2024-06-04 16:48:00,,,11694,105
1695,4076,2024-06-04 16:58:00,2024-06-04 18:58:00,,,11695,105
1696,2852,2024-06-04 17:08:00,2024-06-04 21:08:00,,,11696,104
1697,109,2024-06-04 18:23:00,2024-06-04 19:23:00,,,11697,105
1698,2246,2024-06-04 19:43:00,2024-06-04 20:43:00,,,11698,109
1699,2729,2024-06-04 20:14:00,2024-06-04 22:00:00,,,11699,109
1700,208,2024-06-05 07:54:00,2024-06-05 09:54:00,,,11700,111
1701,4670,2024-06-05 08:20:00,2024-06-05 09:20:00,,,11701,107
1702,2891,2024-06-05 09:15:00,2024-06-05 11:15:00,,,11702,111
1703,4549,2024-06-05 10:44:00,2024-06-05 12:44:00,,,11703,111
1704,3951,2024-06-05 11:39:00,2024-06-05 13:39:00,,,11704,107
1705,4749,2024-06-05 11:44:00,2024-06-05 12:44:00,,,11705,104
1706,1737,2024-06-05 11:58:00,2024-06-05 14:58:00,,,11706,107
1707,1176,2024-06-05 12:20:00,2024-06-05 14:20:00,,,11707,111
1708,1303,2024-06-05 12:59:00,2024-06-05 14:59:00,,,11708,107
1709,2682,2024-06-05 13:47:00,2024-06-05 17:47:00,,,11709,107
1710,871,2024-06-05 14:31:00,2024-06-05 16:31:00,,,11710,111
1711,1033,2024-06-05 16:38:00,2024-06-05 18:38:00,,,11711,111
1712,2959,2024-06-05 16:49:00,2024-06-05 17:49:00,,,11712,105
1713,454,2024-06-05 18:07:00,2024-06-05 20:07:00,,,11713,108
1714,3917,2024-06-05 19:30:00,2024-06-05 20:30:00,,,11714,105
1715,70,2024-06-05 19:31:00,2024-06-05 21:31:00,,,11715,108
1716,133,2024-06-05 20:01:00,2024-06-05 22:00:00,,,11716,108
1717,4706,2024-06-05 20:15:00,2024-06-05 21:15:00,,,11717,108
1718,2396,2024-06-06 07:02:00,2024-06-06 09:02:00,,,11718,111
1719,4448,2024-06-06 07:51:00,2024-06-06 09:51:00,,,11719,104
1720,2986,2024-06-06 09:49:00,2024-06-06 12:49:00,,,11720,106
1721,1897,2024-06-06 10:19:00,2024-06-06 11:19:00,,,11721,111
1722,3402,2024-06-06 11:08:00,2024-06-06 12:08:00,,,11722,106
1723,4709,2024-06-06 11:50:00,2024-06-06 13:50:00,,,11723,111
1724,1676,2024-06-06 11:58:00,2024-06-06 13:58:00,,,11724,111
1725,3302,2024-06-06 12:00:00,2024-06-06 14:00:00,,,11725,111
1726,1819,2024-06-06 12:03:00,2024-06-06 13:03:00,,,11726,106
1727,1837,2024-06-06 12:09:00,2024-06-06 13:09:00,,,11727,111
1728,736,2024-06-06 12:42:00,2024-06-06 15:42:00,,,11728,111
1729,1557,2024-06-06 13:20:00,2024-06-06 14:20:00,,,11729,104
1730,1726,2024-06-06 13:49:00,2024-06-06 15:49:00,,,11730,111
1731,285,2024-06-06 13:53:00,2024-06-06 15:53:00,,,11731,111
1732,3928,2024-06-06 14:00:00,2024-06-06 16:00:00,,,11732,101
1733,2669,2024-06-06 17:13:00,2024-06-06 19:13:00,,,11733,101
1734,99,2024-06-06 18:06:00,2024-06-06 22:00:00,,,11734,108
1735,3122,2024-06-06 18:16:00,2024-06-06 21:16:00,,,11735,111
1736,848,2024-06-06 19:23:00,2024-06-06 21:23:00,,,11736,101
1737,1658,2024-06-06 19:43:00,2024-06-06 22:00:00,,,11737,108
1738,4473,2024-06-06 19:50:00,2024-06-06 22:00:00,,,11738,108
1739,2953,2024-06-06 19:56:00,2024-06-06 21:56:00,,,11739,101
1740,4202,2024-06-06 20:17:00,2024-06-06 21:17:00,,,11740,108
1741,790,2024-06-06 20:20:00,2024-06-06 21:20:00,,,11741,108
1742,2336,2024-06-06 20:39:00,2024-06-06 22:00:00,,,11742,111
1743,2276,2024-06-07 07:23:00,2024-06-07 09:23:00,,,11743,102
1744,2365,2024-06-07 07:57:00,2024-06-07 08:57:00,,,11744,105
1745,1447,2024-06-07 08:16:00,2024-06-07 10:16:00,,,11745,105
1746,2798,2024-06-07 09:35:00,2024-06-07 11:35:00,,,11746,102
1747,3419,2024-06-07 09:53:00,2024-06-07 10:53:00,,,11747,110
1748,23,2024-06-07 10:13:00,2024-06-07 12:13:00,,,11748,105
1749,3852,2024-06-07 10:14:00,2024-06-07 11:14:00,,,11749,110
1750,1904,2024-06-07 10:18:00,2024-06-07 12:18:00,,,11750,110
1751,842,2024-06-07 10:52:00,2024-06-07 11:52:00,,,11751,102
1752,992,2024-06-07 11:45:00,2024-06-07 13:45:00,,,11752,110
1753,4109,2024-06-07 11:53:00,2024-06-07 14:53:00,,,11753,110
1754,1450,2024-06-07 12:17:00,2024-06-07 13:17:00,,,11754,110
1755,906,2024-06-07 12:54:00,2024-06-07 15:54:00,,,11755,110
1756,2853,2024-06-07 13:21:00,2024-06-07 17:21:00,,,11756,102
1757,241,2024-06-07 14:19:00,2024-06-07 16:19:00,,,11757,110
1758,1968,2024-06-07 15:12:00,2024-06-07 19:12:00,,,11758,109
1759,3807,2024-06-07 15:22:00,2024-06-07 17:22:00,,,11759,110
1760,3553,2024-06-07 16:17:00,2024-06-07 20:17:00,,,11760,106
1761,2996,2024-06-07 16:19:00,2024-06-07 18:19:00,,,11761,110
1762,300,2024-06-07 16:25:00,2024-06-07 20:25:00,,,11762,109
1763,2339,2024-06-07 16:43:00,2024-06-07 19:43:00,,,11763,110
1764,440,2024-06-07 16:52:00,2024-06-07 19:52:00,,,11764,106
1765,3123,2024-06-07 17:26:00,2024-06-07 19:26:00,,,11765,109
1766,372,2024-06-07 18:27:00,2024-06-07 20:27:00,,,11766,110
1767,2092,2024-06-07 18:54:00,2024-06-07 20:54:00,,,11767,110
1768,740,2024-06-07 20:10:00,2024-06-07 22:00:00,,,11768,106
1769,4222,2024-06-07 20:17:00,2024-06-07 22:00:00,,,11769,109
1770,4573,2024-06-07 20:18:00,2024-06-07 22:00:00,,,11770,110
1771,4218,2024-06-07 20:58:00,2024-06-07 22:00:00,,,11771,110
1772,2194,2024-06-08 07:05:00,2024-06-08 09:05:00,,,11772,107
1773,2227,2024-06-08 07:12:00,2024-06-08 09:12:00,,,11773,104
1774,2985,2024-06-08 07:25:00,2024-06-08 10:25:00,,,11774,107
1775,3330,2024-06-08 07:39:00,2024-06-08 08:39:00,,,11775,107
1776,3861,2024-06-08 07:50:00,2024-06-08 09:50:00,,,11776,104
1777,3438,2024-06-08 07:56:00,2024-06-08 08:56:00,,,11777,104
1778,3192,2024-06-08 07:57:00,2024-06-08 08:57:00,,,11778,101
1779,1546,2024-06-08 08:12:00,2024-06-08 10:12:00,,,11779,107
1780,4758,2024-06-08 08:21:00,2024-06-08 10:21:00,,,11780,104
1781,2576,2024-06-08 08:22:00,2024-06-08 10:22:00,,,11781,101
1782,2678,2024-06-08 08:43:00,2024-06-08 12:43:00,,,11782,107
1783,3602,2024-06-08 08:55:00,2024-06-08 12:55:00,,,11783,101
1784,2993,2024-06-08 09:01:00,2024-06-08 10:01:00,,,11784,107
1785,2058,2024-06-08 09:10:00,2024-06-08 10:10:00,,,11785,101
1786,398,2024-06-08 09:24:00,2024-06-08 11:24:00,,,11786,107
1787,846,2024-06-08 09:28:00,2024-06-08 11:28:00,,,11787,101
1788,507,2024-06-08 09:40:00,2024-06-08 12:40:00,,,11788,101
1789,3677,2024-06-08 09:55:00,2024-06-08 11:55:00,,,11789,107
1790,2953,2024-06-08 10:02:00,2024-06-08 11:02:00,,,11790,101
1791,1323,2024-06-08 11:04:00,2024-06-08 14:04:00,,,11791,107
1792,428,2024-06-08 11:33:00,2024-06-08 14:33:00,,,11792,107
1793,1502,2024-06-08 12:01:00,2024-06-08 16:01:00,,,11793,101
1794,3286,2024-06-08 12:23:00,2024-06-08 14:23:00,,,11794,101
1795,4910,2024-06-08 12:45:00,2024-06-08 13:45:00,,,11795,107
1796,1397,2024-06-08 13:00:00,2024-06-08 15:00:00,,,11796,107
1797,1695,2024-06-08 13:16:00,2024-06-08 16:16:00,,,11797,107
1798,3119,2024-06-08 13:47:00,2024-06-08 14:47:00,,,11798,101
1799,1241,2024-06-08 13:58:00,2024-06-08 14:58:00,,,11799,107
1800,2233,2024-06-08 14:01:00,2024-06-08 15:01:00,,,11800,108
1801,685,2024-06-08 14:19:00,2024-06-08 15:19:00,,,11801,110
1802,3497,2024-06-08 14:34:00,2024-06-08 15:34:00,,,11802,110
1803,917,2024-06-08 14:37:00,2024-06-08 16:37:00,,,11803,108
1804,3821,2024-06-08 15:05:00,2024-06-08 17:05:00,,,11804,110
1805,3563,2024-06-08 15:05:00,2024-06-08 17:05:00,,,11805,108
1806,4623,2024-06-08 15:15:00,2024-06-08 17:15:00,,,11806,107
1807,1768,2024-06-08 15:25:00,2024-06-08 18:25:00,,,11807,107
1808,596,2024-06-08 15:29:00,2024-06-08 16:29:00,,,11808,110
1809,969,2024-06-08 15:39:00,2024-06-08 19:39:00,,,11809,107
1810,4773,2024-06-08 16:27:00,2024-06-08 20:27:00,,,11810,110
1811,2332,2024-06-08 17:42:00,2024-06-08 20:42:00,,,11811,110
1812,4815,2024-06-08 17:54:00,2024-06-08 19:54:00,,,11812,107
1813,1244,2024-06-08 17:58:00,2024-06-08 18:58:00,,,11813,108
1814,1853,2024-06-08 18:06:00,2024-06-08 22:00:00,,,11814,108
1815,245,2024-06-08 18:31:00,2024-06-08 20:31:00,,,11815,107
1816,162,2024-06-08 18:55:00,2024-06-08 19:55:00,,,11816,108
1817,1499,2024-06-08 19:00:00,2024-06-08 22:00:00,,,11817,110
1818,862,2024-06-08 19:15:00,2024-06-08 22:00:00,,,11818,110
1819,4428,2024-06-08 19:18:00,2024-06-08 20:18:00,,,11819,107
1820,4264,2024-06-08 20:27:00,2024-06-08 21:27:00,,,11820,107
1821,2156,2024-06-08 20:44:00,2024-06-08 22:00:00,,,11821,107
1822,1942,2024-06-08 20:46:00,2024-06-08 22:00:00,,,11822,108
1823,412,2024-06-08 20:47:00,2024-06-08 22:00:00,,,11823,110
1824,4554,2024-06-09 07:02:00,2024-06-09 09:02:00,,,11824,101
1825,725,2024-06-09 07:06:00,2024-06-09 10:06:00,,,11825,104
1826,3395,2024-06-09 07:34:00,2024-06-09 09:34:00,,,11826,110
1827,3689,2024-06-09 07:35:00,2024-06-09 10:35:00,,,11827,104
1828,3270,2024-06-09 08:37:00,2024-06-09 10:37:00,,,11828,101
1829,3058,2024-06-09 08:53:00,2024-06-09 10:53:00,,,11829,104
1830,4053,2024-06-09 09:01:00,2024-06-09 11:01:00,,,11830,104
1831,4015,2024-06-09 09:29:00,2024-06-09 10:29:00,,,11831,101
1832,1936,2024-06-09 10:15:00,2024-06-09 14:15:00,,,11832,101
1833,2218,2024-06-09 10:53:00,2024-06-09 12:53:00,,,11833,101
1834,3143,2024-06-09 11:25:00,2024-06-09 13:25:00,,,11834,104
1835,1037,2024-06-09 11:30:00,2024-06-09 12:30:00,,,11835,110
1836,960,2024-06-09 11:33:00,2024-06-09 14:33:00,,,11836,101
1837,2972,2024-06-09 11:51:00,2024-06-09 14:51:00,,,11837,101
