p_id,p_type,p_date,p_amount,p_c_id,p_e_id
11758,Credit Card,2024-06-07 15:12:00,,1968,109
11759,Credit Card,2024-06-07 15:22:00,,3807,110
11760,Cash,2024-06-07 16:17:00,,3553,106
11761,Credit Card,2024-06-07 16:19:00,,2996,110
11762,Credit Card,2024-06-07 16:25:00,,300,109
11763,Credit Card,2024-06-07 16:43:00,,2339,110
11764,Credit Card,2024-06-07 16:52:00,,440,106
11765,Credit Card,2024-06-07 17:26:00,,3123,109
11766,Credit Card,2024-06-07 18:27:00,,372,110
11767,Credit Card,2024-06-07 18:54:00,,2092,110
11768,Credit Card,2024-06-07 20:10:00,,740,106
11769,Credit Card,2024-06-07 20:17:00,,4222,109
11770,Credit Card,2024-06-07 20:18:00,,4573,110
11771,Cash,2024-06-07 20:58:00,,4218,110
11772,Credit Card,2024-06-08 07:05:00,,2194,107
11773,Credit Card,2024-06-08 07:12:00,,2227,104
11774,Online,2024-06-08 07:25:00,,2985,107
11775,Credit Card,2024-06-08 07:39:00,,3330,107
11776,Credit Card,2024-06-08 07:50:00,,3861,104
11777,Cash,2024-06-08 07:56:00,,3438,104
11778,Online,2024-06-08 07:57:00,,3192,101
11779,Credit Card,2024-06-08 08:12:00,,1546,107
11780,Credit Card,2024-06-08 08:21:00,,4758,104
11781,Credit Card,2024-06-08 08:22:00,,2576,101
11782,Cash,2024-06-08 08:43:00,,2678,107
11783,Credit Card,2024-06-08 08:55:00,,3602,101
11784,Online,2024-06-08 09:01:00,,2993,107
11785,Credit Card,2024-06-08 09:10:00,,2058,101
11786,Credit Card,2024-06-08 09:24:00,,398,107
11787,Credit Card,2024-06-08 09:28:00,,846,101
11788,Cash,2024-06-08 09:40:00,,507,101
11789,Credit Card,2024-06-08 09:55:00,,3677,107
11790,Online,2024-06-08 10:02:00,,2953,101
11791,Credit Card,2024-06-08 11:04:00,,1323,107
11792,Credit Card,2024-06-08 11:33:00,,428,107
11793,Credit Card,2024-06-08 12:01:00,,1502,101
11794,Credit Card,2024-06-08 12:23:00,,3286,101
11795,Credit Card,2024-06-08 12:45:00,,4910,107
11796,Credit Card,2024-06-08 13:00:00,,1397,107
11797,Credit Card,2024-06-08 13:16:00,,1695,107
11798,Credit Card,2024-06-08 13:47:00,,3119,101
11799,Credit Card,2024-06-08 13:58:00,,1241,107
11800,Credit Card,2024-06-08 14:01:00,,2233,108
11801,Cash,2024-06-08 14:19:00,,685,110
11802,Credit Card,2024-06-08 14:34:00,,3497,110
11803,Credit Card,2024-06-08 14:37:00,,917,108
11804,Credit Card,2024-06-08 15:05:00,,3821,110
11805,Credit Card,2024-06-08 15:05:00,,3563,108
11806,Credit Card,2024-06-08 15:15:00,,4623,107
11807,Credit Card,2024-06-08 15:25:00,,1768,107
11808,Credit Card,2024-06-08 15:29:00,,596,110
11809,Credit Card,2024-06-08 15:39:00,,969,107
11810,Credit Card,2024-06-08 16:27:00,,4773,110
11811,Online,2024-06-08 17:42:00,,2332,110
11812,Credit Card,2024-06-08 17:54:00,,4815,107
11813,Credit Card,2024-06-08 17:58:00,,1244,108
11814,Credit Card,2024-06-08 18:06:00,,1853,108
11815,Credit Card,2024-06-08 18:31:00,,245,107
11816,Credit Card,2024-06-08 18:55:00,,162,108
11817,Credit Card,2024-06-08 19:00:00,,1499,110
11818,Credit Card,2024-06-08 19:15:00,,862,110
11819,Credit Card,2024-06-08 19:18:00,,4428,107
11820,Credit Card,2024-06-08 20:27:00,,4264,107
11821,Credit Card,2024-06-08 20:44:00,,2156,107
11822,Cash,2024-06-08 20:46:00,,1942,108
11823,Credit Card,2024-06-08 20:47:00,,412,110
11824,Credit Card,2024-06-09 07:02:00,,4554,101
11825,Credit Card,2024-06-09 07:06:00,,725,104
11826,Credit Card,2024-06-09 07:34:00,,3395,110
11827,Credit Card,2024-06-09 07:35:00,,3689,104
11828,Credit Card,2024-06-09 08:37:00,,3270,101
11829,Online,2024-06-09 08:53:00,,3058,104
11830,Credit Card,2024-06-09 09:01:00,,4053,104
11831,Credit Card,2024-06-09 09:29:00,,4015,101
11832,Credit Card,2024-06-09 10:15:00,,1936,101
11833,Online,2024-06-09 10:53:00,,2218,101
11834,Credit Card,2024-06-09 11:25:00,,3143,104
11835,Credit Card,2024-06-09 11:30:00,,1037,110
11836,Credit Card,2024-06-09 11:33:00,,960,101
11837,Credit Card,2024-06-09 11:51:00,,2972,101
11838,Credit Card,2024-06-09 11:55:00,,2474,110
11839,Credit Card,2024-06-09 12:33:00,,3941,110
11840,Cash,2024-06-09 12:55:00,,158,110
11841,Credit Card,2024-06-09 13:01:00,,1108,101
11842,Cash,2024-06-09 13:32:00,,2069,101
11843,Credit Card,2024-06-09 14:18:00,,2261,112
11844,Credit Card,2024-06-09 14:22:00,,3332,106
11845,Credit Card,2024-06-09 14:40:00,,4149,110
11846,Credit Card,2024-06-09 14:52:00,,2348,112
11847,Credit Card,2024-06-09 14:59:00,,4158,110
11848,Credit Card,2024-06-09 15:00:00,,4827,106
11849,Online,2024-06-09 15:09:00,,322,112
11850,Credit Card,2024-06-09 15:14:00,,4795,110
11851,Credit Card,2024-06-09 15:43:00,,4202,112
11852,Credit Card,2024-06-09 16:23:00,,3997,106
11853,Cash,2024-06-09 16:44:00,,4150,112
11854,Credit Card,2024-06-09 17:01:00,,3127,110
11855,Credit Card,2024-06-09 17:03:00,,1778,110
11856,Credit Card,2024-06-09 17:05:00,,1105,106
11857,Credit Card,2024-06-09 17:14:00,,4541,112
11858,Credit Card,2024-06-09 17:26:00,,2277,110
11859,Credit Card,2024-06-09 18:23:00,,3205,112
11860,Credit Card,2024-06-09 18:25:00,,1584,110
11861,Cash,2024-06-09 18:26:00,,3002,106
11862,Credit Card,2024-06-09 18:39:00,,3230,110
11863,Credit Card,2024-06-09 18:44:00,,3111,106
11864,Credit Card,2024-06-09 19:09:00,,3634,110
11865,Credit Card,2024-06-09 19:55:00,,255,112
11866,Cash,2024-06-09 20:12:00,,501,110
11867,Credit Card,2024-06-09 20:15:00,,3972,112
11868,Credit Card,2024-06-09 20:33:00,,2146,106
11869,Credit Card,2024-06-09 20:42:00,,3704,110
11870,Credit Card,2024-06-10 07:26:00,,4505,111
11871,Credit Card,2024-06-10 08:42:00,,1953,107
11872,Credit Card,2024-06-10 09:08:00,,1667,109
11873,Credit Card,2024-06-10 12:15:00,,1416,111
11874,Credit Card,2024-06-10 12:20:00,,703,111
11875,Credit Card,2024-06-10 13:49:00,,4421,107
11876,Credit Card,2024-06-10 15:17:00,,3596,101
11877,Credit Card,2024-06-10 18:31:00,,2392,109
11878,Credit Card,2024-06-10 19:36:00,,140,109
11879,Credit Card,2024-06-10 20:19:00,,4312,103
11880,Cash,2024-06-10 20:24:00,,3274,101
11881,Credit Card,2024-06-11 08:18:00,,1037,110
11882,Credit Card,2024-06-11 08:19:00,,1930,102
11883,Credit Card,2024-06-11 08:27:00,,1967,110
11884,Credit Card,2024-06-11 09:53:00,,3163,111
11885,Cash,2024-06-11 13:32:00,,2034,110
11886,Cash,2024-06-11 13:55:00,,494,111
11887,Online,2024-06-11 14:38:00,,1441,106
11888,Credit Card,2024-06-11 14:43:00,,1970,105
11889,Cash,2024-06-11 16:12:00,,981,105
11890,Credit Card,2024-06-11 16:37:00,,19,105
11891,Credit Card,2024-06-11 16:55:00,,200,111
11892,Credit Card,2024-06-11 17:41:00,,1715,106
11893,Credit Card,2024-06-11 19:08:00,,4330,105
11894,Credit Card,2024-06-11 19:23:00,,1816,105
11895,Credit Card,2024-06-11 20:15:00,,4936,105
11896,Cash,2024-06-12 07:30:00,,4615,101
11897,Cash,2024-06-12 07:59:00,,1978,109
11898,Cash,2024-06-12 10:55:00,,3848,109
11899,Credit Card,2024-06-12 11:31:00,,2802,101
11900,Credit Card,2024-06-12 11:47:00,,1168,109
11901,Credit Card,2024-06-12 12:03:00,,2414,109
11902,Credit Card,2024-06-12 12:26:00,,3139,109
11903,Cash,2024-06-12 12:34:00,,3222,108
11904,Credit Card,2024-06-12 12:41:00,,2233,109
11905,Credit Card,2024-06-12 12:58:00,,1360,109
11906,Credit Card,2024-06-12 13:03:00,,3101,108
11907,Online,2024-06-12 13:56:00,,3610,109
11908,Cash,2024-06-12 15:40:00,,4491,108
11909,Credit Card,2024-06-12 16:38:00,,991,112
11910,Cash,2024-06-12 16:52:00,,3100,103
11911,Credit Card,2024-06-12 17:31:00,,2086,103
11912,Credit Card,2024-06-12 17:33:00,,4685,103
11913,Credit Card,2024-06-12 18:20:00,,3110,103
11914,Credit Card,2024-06-12 18:43:00,,4050,112
11915,Credit Card,2024-06-12 19:23:00,,2465,103
11916,Cash,2024-06-13 07:23:00,,1268,110
11917,Credit Card,2024-06-13 07:47:00,,1713,109
11918,Credit Card,2024-06-13 07:58:00,,2726,106
11919,Credit Card,2024-06-13 08:36:00,,4111,106
11920,Credit Card,2024-06-13 09:14:00,,3254,109
11921,Credit Card,2024-06-13 10:15:00,,4556,110
11922,Cash,2024-06-13 10:18:00,,2195,109
11923,Credit Card,2024-06-13 10:33:00,,2338,110
11924,Credit Card,2024-06-13 12:25:00,,2487,110
11925,Cash,2024-06-13 13:34:00,,2473,106
11926,Credit Card,2024-06-13 14:05:00,,3296,107
11927,Cash,2024-06-13 14:43:00,,4038,107
11928,Online,2024-06-13 14:54:00,,4878,106
11929,Credit Card,2024-06-13 14:55:00,,1664,107
11930,Credit Card,2024-06-13 15:29:00,,1687,106
11931,Credit Card,2024-06-13 15:34:00,,4665,106
11932,Credit Card,2024-06-13 15:35:00,,2205,106
11933,Cash,2024-06-13 17:01:00,,4200,106
11934,Online,2024-06-13 17:11:00,,4306,103
11935,Credit Card,2024-06-13 17:21:00,,4543,107
11936,Online,2024-06-13 17:57:00,,69,107
11937,Credit Card,2024-06-13 19:06:00,,3696,106
11938,Cash,2024-06-13 19:29:00,,2304,107
11939,Credit Card,2024-06-13 20:47:00,,4334,107
11940,Credit Card,2024-06-13 20:56:00,,3935,103
11941,Credit Card,2024-06-14 07:04:00,,609,106
11942,Credit Card,2024-06-14 07:25:00,,4376,103
11943,Credit Card,2024-06-14 07:42:00,,3601,103
11944,Credit Card,2024-06-14 07:42:00,,3792,103
11945,Credit Card,2024-06-14 08:12:00,,4826,103
11946,Credit Card,2024-06-14 08:40:00,,2222,101
11947,Credit Card,2024-06-14 09:48:00,,4532,106
11948,Credit Card,2024-06-14 10:51:00,,4091,106
11949,Credit Card,2024-06-14 11:04:00,,1485,101
11950,Credit Card,2024-06-14 11:19:00,,4028,103
11951,Cash,2024-06-14 11:58:00,,2695,101
11952,Credit Card,2024-06-14 12:00:00,,4379,103
11953,Credit Card,2024-06-14 12:13:00,,2341,106
11954,Credit Card,2024-06-14 12:33:00,,2616,106
11955,Credit Card,2024-06-14 12:44:00,,3980,106
11956,Credit Card,2024-06-14 13:53:00,,4395,103
11957,Credit Card,2024-06-14 14:31:00,,1984,102
11958,Credit Card,2024-06-14 14:37:00,,3649,103
11959,Credit Card,2024-06-14 16:20:00,,2670,109
11960,Credit Card,2024-06-14 16:25:00,,4706,103
11961,Credit Card,2024-06-14 16:26:00,,4995,103
11962,Cash,2024-06-14 16:40:00,,4394,102
11963,Credit Card,2024-06-14 16:51:00,,590,102
11964,Credit Card,2024-06-14 18:07:00,,569,109
11965,Credit Card,2024-06-14 18:31:00,,4243,102
11966,Credit Card,2024-06-14 20:15:00,,3576,103
11967,Credit Card,2024-06-14 20:24:00,,3112,109
11968,Credit Card,2024-06-14 20:45:00,,2659,109
11969,Credit Card,2024-06-14 20:51:00,,1791,102
11970,Cash,2024-06-15 07:03:00,,4280,108
11971,Online,2024-06-15 07:08:00,,2564,105
11972,Credit Card,2024-06-15 07:08:00,,3184,105
11973,Credit Card,2024-06-15 07:18:00,,1697,106
11974,Cash,2024-06-15 08:14:00,,3307,108
11975,Online,2024-06-15 08:28:00,,4472,108
11976,Credit Card,2024-06-15 08:39:00,,734,106
11977,Credit Card,2024-06-15 09:44:00,,657,108
11978,Credit Card,2024-06-15 09:48:00,,1917,108
11979,Credit Card,2024-06-15 10:00:00,,3466,108
11980,Credit Card,2024-06-15 10:32:00,,4738,108
11981,Cash,2024-06-15 10:49:00,,4608,106
11982,Credit Card,2024-06-15 10:54:00,,3391,106
11983,Credit Card,2024-06-15 11:20:00,,2655,108
11984,Cash,2024-06-15 11:34:00,,993,108
11985,Credit Card,2024-06-15 11:37:00,,75,105
11986,Credit Card,2024-06-15 11:39:00,,3400,105
11987,Cash,2024-06-15 11:40:00,,2951,108
11988,Credit Card,2024-06-15 11:45:00,,2441,105
11989,Cash,2024-06-15 12:28:00,,3774,108
11990,Cash,2024-06-15 12:44:00,,4341,105
11991,Credit Card,2024-06-15 12:49:00,,3589,105
11992,Credit Card,2024-06-15 13:15:00,,2334,105
11993,Credit Card,2024-06-15 14:54:00,,1281,105
11994,Credit Card,2024-06-15 15:12:00,,765,107
11995,Cash,2024-06-15 15:26:00,,1474,105
11996,Credit Card,2024-06-15 15:53:00,,4229,107
11997,Credit Card,2024-06-15 16:46:00,,3881,111
11998,Online,2024-06-15 17:10:00,,705,107
11999,Online,2024-06-15 18:09:00,,4924,105
12000,Credit Card,2024-06-15 18:30:00,,690,107
12001,Credit Card,2024-06-15 18:35:00,,4092,111
12002,Online,2024-06-15 18:40:00,,315,107
12003,Credit Card,2024-06-15 18:56:00,,3373,107
12004,Credit Card,2024-06-15 19:23:00,,2216,111
12005,Credit Card,2024-06-15 20:21:00,,2435,107
12006,Credit Card,2024-06-15 20:29:00,,3193,105
12007,Online,2024-06-15 20:37:00,,3203,105
12008,Credit Card,2024-06-15 20:49:00,,287,105
12009,Online,2024-06-16 07:11:00,,4753,106
12010,Online,2024-06-16 07:13:00,,4037,109
12011,Credit Card,2024-06-16 07:58:00,,1922,110
12012,Credit Card,2024-06-16 08:20:00,,463,110
12013,Credit Card,2024-06-16 08:24:00,,3236,106
12014,Credit Card,2024-06-16 08:51:00,,2316,110
12015,Online,2024-06-16 09:10:00,,3833,106
12016,Cash,2024-06-16 09:10:00,,1793,106
12017,Credit Card,2024-06-16 09:30:00,,2898,106
12018,Credit Card,2024-06-16 09:40:00,,4696,110
12019,Credit Card,2024-06-16 10:08:00,,2654,109
12020,Credit Card,2024-06-16 10:22:00,,2689,110
12021,Cash,2024-06-16 10:23:00,,3731,109
12022,Credit Card,2024-06-16 10:24:00,,2971,110
12023,Credit Card,2024-06-16 10:25:00,,2870,109
12024,Cash,2024-06-16 10:49:00,,2981,110
12025,Online,2024-06-16 10:52:00,,1404,110
12026,Credit Card,2024-06-16 10:53:00,,3151,109
12027,Credit Card,2024-06-16 10:55:00,,2558,109
12028,Credit Card,2024-06-16 11:44:00,,3790,109
12029,Credit Card,2024-06-16 12:15:00,,4636,110
12030,Credit Card,2024-06-16 12:50:00,,2473,106
12031,Cash,2024-06-16 14:02:00,,1981,107
12032,Credit Card,2024-06-16 15:09:00,,4282,107
12033,Credit Card,2024-06-16 16:07:00,,279,103
12034,Credit Card,2024-06-16 16:50:00,,3401,103
12035,Cash,2024-06-16 17:02:00,,1366,103
12036,Credit Card,2024-06-16 17:28:00,,866,107
12037,Credit Card,2024-06-16 17:57:00,,3318,107
12038,Credit Card,2024-06-16 18:00:00,,2967,103
12039,Online,2024-06-16 18:29:00,,1095,110
12040,Credit Card,2024-06-16 18:29:00,,1396,107
12041,Credit Card,2024-06-16 18:46:00,,586,103
12042,Credit Card,2024-06-16 18:57:00,,3195,103
12043,Online,2024-06-16 19:01:00,,353,110
12044,Credit Card,2024-06-16 20:05:00,,836,110
12045,Credit Card,2024-06-16 20:12:00,,2943,107
12046,Credit Card,2024-06-17 07:37:00,,1860,110
12047,Credit Card,2024-06-17 09:31:00,,1220,108
12048,Credit Card,2024-06-17 09:59:00,,600,110
12049,Credit Card,2024-06-17 10:49:00,,1796,105
12050,Cash,2024-06-17 11:33:00,,633,110
12051,Credit Card,2024-06-17 12:12:00,,950,110
12052,Cash,2024-06-17 14:08:00,,900,102
12053,Credit Card,2024-06-17 15:50:00,,4853,107
12054,Credit Card,2024-06-17 15:59:00,,4487,102
12055,Credit Card,2024-06-17 17:14:00,,4914,102
12056,Online,2024-06-17 19:05:00,,2835,107
12057,Credit Card,2024-06-17 19:23:00,,593,105
12058,Credit Card,2024-06-18 09:15:00,,4756,108
12059,Credit Card,2024-06-18 09:48:00,,2542,107
12060,Credit Card,2024-06-18 10:54:00,,887,108
12061,Credit Card,2024-06-18 13:04:00,,2290,103
12062,Credit Card,2024-06-18 13:48:00,,1447,108
12063,Credit Card,2024-06-18 15:12:00,,2743,102
12064,Credit Card,2024-06-18 15:17:00,,2446,103
12065,Credit Card,2024-06-18 15:52:00,,4653,109
12066,Online,2024-06-18 16:13:00,,2895,103
12067,Credit Card,2024-06-18 18:46:00,,2363,103
12068,Credit Card,2024-06-18 19:44:00,,340,102
12069,Credit Card,2024-06-18 20:10:00,,2848,109
12070,Credit Card,2024-06-19 08:18:00,,1433,109
12071,Online,2024-06-19 08:19:00,,566,109
12072,Online,2024-06-19 08:21:00,,1593,112
12073,Credit Card,2024-06-19 08:21:00,,1901,109
12074,Credit Card,2024-06-19 09:14:00,,4041,106
12075,Credit Card,2024-06-19 10:26:00,,1035,106
12076,Credit Card,2024-06-19 10:47:00,,1132,106
12077,Credit Card,2024-06-19 11:41:00,,2024,106
12078,Credit Card,2024-06-19 11:47:00,,4484,106
12079,Credit Card,2024-06-19 12:23:00,,268,109
12080,Online,2024-06-19 16:55:00,,3451,111
12081,Credit Card,2024-06-19 18:15:00,,4570,111
12082,Credit Card,2024-06-19 19:19:00,,2482,107
12083,Credit Card,2024-06-19 19:21:00,,4834,107
12084,Credit Card,2024-06-19 19:43:00,,3882,111
12085,Online,2024-06-19 20:01:00,,4433,107
12086,Credit Card,2024-06-19 20:06:00,,3860,107
12087,Credit Card,2024-06-19 20:24:00,,3438,106
12088,Cash,2024-06-19 20:46:00,,4298,107
12089,Credit Card,2024-06-19 20:48:00,,2630,107
12090,Credit Card,2024-06-20 07:27:00,,3590,110
12091,Credit Card,2024-06-20 08:15:00,,3544,104
12092,Credit Card,2024-06-20 08:19:00,,1860,104
12093,Credit Card,2024-06-20 08:30:00,,3487,110
12094,Credit Card,2024-06-20 09:19:00,,1999,110
12095,Credit Card,2024-06-20 10:15:00,,4261,110
12096,Cash,2024-06-20 11:36:00,,3310,101
12097,Credit Card,2024-06-20 12:17:00,,1254,110
12098,Credit Card,2024-06-20 12:52:00,,161,104
12099,Credit Card,2024-06-20 13:16:00,,1898,104
12100,Credit Card,2024-06-20 13:36:00,,1345,101
12101,Credit Card,2024-06-20 13:42:00,,1494,104
12102,Credit Card,2024-06-20 14:04:00,,2872,107
12103,Online,2024-06-20 15:01:00,,1168,107
12104,Credit Card,2024-06-20 15:27:00,,3561,107
12105,Cash,2024-06-20 15:31:00,,1728,110
12106,Credit Card,2024-06-20 16:47:00,,4671,107
12107,Credit Card,2024-06-20 17:35:00,,1836,103
12108,Cash,2024-06-20 17:59:00,,3132,110
12109,Cash,2024-06-20 18:46:00,,615,110
12110,Online,2024-06-20 19:12:00,,3987,107
12111,Credit Card,2024-06-20 19:36:00,,406,107
12112,Credit Card,2024-06-20 19:45:00,,279,103
12113,Credit Card,2024-06-20 20:01:00,,4663,107
12114,Credit Card,2024-06-20 20:24:00,,4782,107
12115,Cash,2024-06-21 07:03:00,,3334,107
12116,Credit Card,2024-06-21 07:09:00,,3278,108
12117,Cash,2024-06-21 07:26:00,,3323,111
12118,Credit Card,2024-06-21 07:49:00,,1984,107
12119,Credit Card,2024-06-21 08:01:00,,1397,108
12120,Credit Card,2024-06-21 08:03:00,,2903,107
12121,Credit Card,2024-06-21 08:16:00,,949,108
12122,Credit Card,2024-06-21 08:38:00,,3587,107
12123,Online,2024-06-21 10:08:00,,179,111
12124,Credit Card,2024-06-21 10:28:00,,3490,111
12125,Credit Card,2024-06-21 10:40:00,,3908,108
12126,Credit Card,2024-06-21 11:26:00,,335,107
12127,Credit Card,2024-06-21 11:49:00,,4649,108
12128,Credit Card,2024-06-21 12:20:00,,3691,111
12129,Credit Card,2024-06-21 12:25:00,,2275,111
12130,Cash,2024-06-21 12:26:00,,2492,108
12131,Online,2024-06-21 12:43:00,,2974,107
12132,Cash,2024-06-21 12:46:00,,2956,108
12133,Credit Card,2024-06-21 12:56:00,,4235,108
12134,Credit Card,2024-06-21 13:58:00,,322,111
12135,Credit Card,2024-06-21 14:09:00,,1086,110
12136,Credit Card,2024-06-21 14:22:00,,1257,112
12137,Credit Card,2024-06-21 14:32:00,,756,107
12138,Credit Card,2024-06-21 14:51:00,,2633,107
12139,Online,2024-06-21 16:06:00,,4861,112
12140,Credit Card,2024-06-21 18:04:00,,3038,112
12141,Cash,2024-06-21 19:03:00,,1195,107
12142,Credit Card,2024-06-21 19:04:00,,1912,110
12143,Credit Card,2024-06-21 19:14:00,,67,107
12144,Credit Card,2024-06-21 19:55:00,,3368,107
12145,Credit Card,2024-06-21 20:03:00,,148,107
12146,Online,2024-06-21 20:26:00,,754,110
12147,Credit Card,2024-06-22 07:56:00,,3026,106
12148,Credit Card,2024-06-22 08:05:00,,4669,108
12149,Credit Card,2024-06-22 08:54:00,,3413,106
12150,Credit Card,2024-06-22 08:55:00,,4191,108
12151,Online,2024-06-22 09:42:00,,3720,104
12152,Credit Card,2024-06-22 10:29:00,,2933,104
12153,Online,2024-06-22 10:31:00,,4311,104
12154,Credit Card,2024-06-22 11:03:00,,784,106
12155,Credit Card,2024-06-22 11:54:00,,2635,108
12156,Credit Card,2024-06-22 12:19:00,,2622,106
12157,Cash,2024-06-22 12:42:00,,1823,108
12158,Credit Card,2024-06-22 12:44:00,,4285,104
12159,Credit Card,2024-06-22 12:47:00,,177,106
12160,Cash,2024-06-22 12:53:00,,4708,104
12161,Credit Card,2024-06-22 13:30:00,,1549,106
12162,Credit Card,2024-06-22 13:41:00,,4377,106
12163,Credit Card,2024-06-22 13:57:00,,789,104
12164,Credit Card,2024-06-22 14:08:00,,2442,109
12165,Credit Card,2024-06-22 14:13:00,,1266,109
12166,Credit Card,2024-06-22 14:14:00,,2389,107
12167,Cash,2024-06-22 14:55:00,,862,109
12168,Credit Card,2024-06-22 14:56:00,,2217,109
12169,Credit Card,2024-06-22 15:45:00,,4197,106
12170,Credit Card,2024-06-22 15:50:00,,1665,106
12171,Online,2024-06-22 16:20:00,,4942,109
12172,Online,2024-06-22 16:29:00,,3142,109
12173,Credit Card,2024-06-22 16:38:00,,3073,106
12174,Online,2024-06-22 17:02:00,,4605,106
12175,Online,2024-06-22 17:16:00,,4162,106
12176,Credit Card,2024-06-22 18:08:00,,1905,106
12177,Credit Card,2024-06-22 18:23:00,,363,109
12178,Credit Card,2024-06-22 18:24:00,,4635,109
12179,Cash,2024-06-22 18:42:00,,2861,109
12180,Online,2024-06-22 19:00:00,,818,107
12181,Credit Card,2024-06-22 19:09:00,,828,109
12182,Credit Card,2024-06-22 19:24:00,,3278,109
12183,Credit Card,2024-06-22 19:44:00,,1481,107
12184,Credit Card,2024-06-22 20:05:00,,414,107
12185,Credit Card,2024-06-22 20:31:00,,3276,107
12186,Credit Card,2024-06-22 20:32:00,,4099,107
12187,Credit Card,2024-06-22 20:37:00,,3673,106
12188,Credit Card,2024-06-22 20:49:00,,2002,106
12189,Credit Card,2024-06-22 20:50:00,,3013,107
12190,Credit Card,2024-06-22 20:59:00,,2882,109
12191,Credit Card,2024-06-23 07:00:00,,3082,106
12192,Credit Card,2024-06-23 07:41:00,,896,106
12193,Credit Card,2024-06-23 08:06:00,,2556,106
12194,Credit Card,2024-06-23 08:18:00,,187,102
12195,Credit Card,2024-06-23 08:19:00,,2271,102
12196,Credit Card,2024-06-23 08:29:00,,3692,102
12197,Credit Card,2024-06-23 09:41:00,,3522,105
12198,Credit Card,2024-06-23 09:45:00,,2701,102
12199,Online,2024-06-23 10:13:00,,1656,105
12200,Credit Card,2024-06-23 10:23:00,,2106,106
12201,Credit Card,2024-06-23 10:54:00,,46,106
12202,Cash,2024-06-23 10:57:00,,3520,106
12203,Credit Card,2024-06-23 11:05:00,,454,102
12204,Credit Card,2024-06-23 11:14:00,,2200,102
12205,Credit Card,2024-06-23 11:19:00,,3267,106
12206,Credit Card,2024-06-23 11:33:00,,2026,106
12207,Credit Card,2024-06-23 12:37:00,,873,106
12208,Credit Card,2024-06-23 13:32:00,,3054,105
12209,Credit Card,2024-06-23 13:41:00,,223,105
12210,Online,2024-06-23 14:02:00,,1315,103
12211,Cash,2024-06-23 14:14:00,,458,112
12212,Credit Card,2024-06-23 15:05:00,,4365,103
12213,Credit Card,2024-06-23 15:20:00,,4504,112
12214,Credit Card,2024-06-23 15:23:00,,3140,112
12215,Credit Card,2024-06-23 15:25:00,,4407,103
12216,Credit Card,2024-06-23 15:33:00,,1780,106
